식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
담솥 성수점,5.17.토,1,음식이 빨리나와서 좋았어요 맛도있고 좋네요👍,"음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 혼밥하기 좋아요",점심에 방문
담솥 성수점,6.4.수,1,"정말 오랜만에 맛있는 솥밥 먹어서 행복해요!!ㅎㅎ
가지솥밥도 너무너무 맛있어서 다음엔 가지솥밥 먹으러 방문하고싶어요 🩷","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 친절해요",점심에 방문
담솥 성수점,6.4.수,1,"너무 맛있게 먹었습니다~
연인과 데이트하기 좋아요
잘 먹고 갑니다!
번창하세요~
접기","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 매장이 넓어요, 혼밥하기 좋아요",저녁에 방문
담솥 성수점,4.5.토,1,"비오는 날 따뜻한 음식 먹고 싶어서 친구랑 찾다가
솥밥 시켜먹었는데 맛있었어요 ;)
적극적으로 바로 응대도 해주시고
덕분에 맛있게 잘 먹었습니다 🌸
한그릇 음식으로 맛있고 좋아요 ✨️
접기","음식이 맛있어요, 양이 많아요, 건강한 맛이에요, 반찬이 잘 나와요",저녁에 방문
담솥 성수점,2.8.토,1,"토요일 12:10 방문 시 대기없이 바로 착석가능했습니다~! 회전율 빨라서 대부분 대기 5분 정도 하고 바로 착석가능한 것 같아요😊
가지양도 많고 가지 채즙 장난없네요~ 맛있어요🤤🩵 다음번엔 마늘쫑으로 먹어보고 싶어요","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 혼밥하기 좋아요, 친절해요",점심에 방문
담솥 성수점,5.23.금,1,너무 맛있게 잘먹었습니다 ㅎㅎ 담에 또 방문할게요 감사합니당,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요",저녁에 방문
담솥 성수점,4.27.일,1,"우연히 찾게된 솥밥 맛집!
모든 메뉴가 다 맛있어보여서 고르기 너무 어려웠어요ㅠ
제가 먹은건 치즈매콤가지덮밥인데 매콤하면서도 고소하고 계속 계속 먹게되는 맛이에요👍👍","음식이 맛있어요, 메뉴 구성이 알차요, 아늑해요, 친절해요, 음식이 빨리 나와요",점심에 방문
담솥 성수점,4.6.일,1,"5시 오픈이어서 시간 맞춰 갔는데 이미 테이블 거의 다 차있더라구요. 맛집인증!!
타지역에서 방문해보고 맛있어서 또 갔는데 역시나 만족스러웠어요","음식이 맛있어요, 양이 많아요, 건강한 맛이에요",저녁에 방문
담솥 성수점,4.26.토,1,"솔직히 기대 크게 안 하고 들어온 곳인데 너무 맛있고 양도 많았어요. 강추합니다. 저희는 가지, 우섬겹 솥밥 시켰눈데 두 개다 추천해요.","음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 친절해요",점심에 방문
담솥 성수점,5.25.일,1,"와이프랑 성수 돌아다니다가 들어왔어요.
양도 많고 친절합니다.
너무 배고파서 일단 먹다가 찍었네요.
맛있어요!
접기","음식이 맛있어요, 재료가 신선해요, 양이 많아요",저녁에 방문
