식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
오일내 건대점,5.26.월,1,"가성비 제대로 돌아버린 곳이네요
처음 가봤는데 완전 만족이요 ㅋㅋ
친구들도 다 맛있대요!
술도 저렴하고 건대 삼겹살 맛집으로
이제 오일내 정착입니다
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 메뉴 구성이 알차요, 반찬이 잘 나와요",저녁에 방문
오일내 건대점,5.31.토,1,"매주 토요일마다 오는 데이트 코스입니다
고기도 맛있고, 반찬도 맛있는 맛집중의 맛집!
거기에 술 가격도 부담없게 1900원이예요
사장님?
남는게 있나요?
죄송해요~~^^저희는 너무 좋아서요
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 반찬이 잘 나와요, 친절해요",저녁에 방문
오일내 건대점,4.2.수,1,"이 가격에 이렇게 맛있는 한돈 신선육을??
심지어 주류 1,900원??!
진심 가성비가 흘러 넘쳐요,,,
오일내는 사랑입니다.
세트 시키면 찌개도 주는데 꽃게 된장찌개 강추합니다.
꽃게 한마리 통채로 들어가 있고, 해물 육수 맛 나서 엄청 시원해요.
둘이서 욕심 부려서 3인 세트 시켰는데 배터지게 먹었습니다.
삼겹살, 목살, 낙엽살 다 맛있었음.
잡내 전혀 없고 담백 고소 쫄깃 다 즐길 수 있어요.
접기","단체모임 하기 좋아요, 고기 질이 좋아요, 가성비가 좋아요, 잡내가 적어요, 재료가 신선해요",저녁에 방문
오일내 건대점,5.3.토,1,"리뷰 쓸 생각 없어서 막 먹다가 너무 맛있어서 리뷰까지 쓰게 됐어요 일단 한돈이라 더 맛있었고 센불에 확 구워지니까 훨씬 맛있었습니다! 그리고 보통 명이나물, 파김치 같은건 다른 식당들은 추가 금액이 붙던데 여긴 리필도 무료이고 찌개 종류도 돼지 김치찌개/꽃게 된장찌개 무료로 선택 할 수 있는게 너무 맘에 들었어요! 직원 분들도 친절하시고 매장도 청결해서 사장님이 매장에 애정갖고 열심히 장사하신다는 느낌을 받았습니다 고기 먹을일 있으면 종종 들리겠습니다 항상 번창하세요! 😃","고기 질이 좋아요, 반찬이 잘 나와요, 인테리어가 멋져요, 친절해요, 매장이 청결해요",저녁에 방문
오일내 건대점,6.10.화,1,낙엽살 처음 먹어봤는데 진짜 맛있고 밑반찬으로 나온 파김치가 예술입니다 김치도 넘 맛있고 고기 잡내도 안나고 완전 추천이에요,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 잡내가 적어요, 메뉴 구성이 알차요",저녁에 방문
오일내 건대점,6.5.목,1,"오랜만에 건대왓는데 이런 맛집이 있어서 좋네요 ㅎ
소주맥주가 저렴한게 정말 좋네요 ㅎ","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요",저녁에 방문
오일내 건대점,3.20.목,1,"고기 너무너무 맛있어요ㅠㅠㅠ
이 가격이 수입산이 아니라 한돈 초신선육이라니....
대박나서 오래오래 영업해주세요 !!!
고기가 진짜 쫀득쫀득해요,,, 껍데기같은 탱글 쫀득함을 삼겹살에서 느낄 줄이야,,,,
가성비 최고에 고기 질도 좋은 건대 고깃집 🩷

주류, 캔음료 1900원임.. 진짜 사랑하지 않을 수 없다 ~
접기","매장이 넓어요, 단체모임 하기 좋아요, 음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 건대점,4.16.수,1,처음 와보는 고깃집인데 너무 만족했어요! 가성비가 너무 좋은데 고기가 정말 맛있고 반찬이 잘 나와요! 기본으로 나오는 찌개도 대충 끓인게 아니고 정말 맛있고 사이드 메뉴도 가성비 좋고 맛있어서 맛있는 한끼 하고 왔네요ㅎㅎ,"인테리어가 멋져요, 음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요",저녁에 방문
오일내 건대점,4.4.금,1,"일단 가성비가 미쳤어요!
국내산 한돈 삼겹살 목살이 10,000이라서
부담없기 고기 먹기 좋고 소주 맥주도 1,900이라
특히 술마실때 넘 좋아요👍🏻
창가 자리는 야장 느낌도 납니다 ㅎㅎ
고기도 부드럽고 맛있었고 물냉면도 시원했어요!
다음에 또 삼겹살 먹으러 가려구요🙋🏻‍♀️
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 매장이 넓어요",저녁에 방문
오일내 건대점,6.4.수,1,"한돈이라 그런지 맛있네요 짱짱 ><
술도 싸고 건대오면 자주올거같아요!!!","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요",저녁에 방문
