식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
오일내 홍대점,3.22.토,1,"항정살이랑 가브리살 먹고 왔는데 고기가 저어어엉~말 신선하네요ㅎㅎ
맛있게 잘 먹고 왔어요.
소주 맥주가 오픈 이벤트로 1,900원이라 4병이나 마시고 나왔는데
너무 저렴해서 죄송한 마음에 박카스 한 박스 사다드리고 나왔네요ㅎㅎ
다른 메뉴도 궁금했는데 쏘맥했더니 배불려서 못 먹고 나왔어요ㅠㅠ

다음에 재방문 의사 있습니다!
적게 일하시고 많이 버세요~~~!!
헛개 감사해요! 아침까지 달렸는데 덕분에 오늘 살아남았습니다.😎
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 재료가 신선해요, 환기가 잘 돼요",저녁에 방문
오일내 홍대점,4.6.일,1,"홍대 축제거리메인에 가성비 맛집입니다 !!
1인분에 10,000원인데 먹어본 삼겹살중에 원탑👍🏻
매장도 넓고 주류가 1,900원이니 데이트,회식 너무 추천드려요~!^_^
재방문의사 100% 입니다.
접기","매장이 넓어요, 음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
오일내 홍대점,4.13.일,1,"오일내에서 즐기고 온 삼겹살, 목살, 찌개로 구성된 세트와 낙엽살. 가성비 넘치는 금액에 맛있는 고기를 즐길 수 있어 좋았어요. 사이드 메뉴도 감칠맛 넘치고 푸짐해서 맛있었어요. 가게도 넓어서 회식 장소로도 딱이에요.","매장이 넓어요, 단체모임 하기 좋아요, 음식이 맛있어요, 가성비가 좋아요, 메뉴 구성이 알차요",점심에 방문
오일내 홍대점,6.8.일,1,"고기 신선하고 맛있어요.
친절하고 밤 늦게까지 영업해서 야식먹으러 자주 와야겠어요.","음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
오일내 홍대점,5.21.수,1,"비계 부분이 너무 많아서 다 잘라내고 먹음
전에 여자 직원분이 친절했는데 바뀐 건지 음식 줄 때도 한손으로 턱턱 내려놓고 불친절함
계산대 앞에 아무도 없어서 불러도 나와보는 분 없고 몇 분 기다려서 겨우 계산함 ㅎ",,저녁에 방문
오일내 홍대점,4.3.목,1,술이 정말 싸고 한돈 도축한지 5일 내에 고기를 사용해서 엄청 신선하고 맛있어요!! 반찬도 잘 나오고 사이드도 맛있었습니다💖,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 건강한 맛이에요, 매장이 넓어요",저녁에 방문
오일내 홍대점,6.7.토,1,"서비스로 돼지껍데기도 받고, 맛있었어요~~~ 가성비는 진짜 좋음~~~~","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요",저녁에 방문
오일내 홍대점,6.10.화,1,고기 맛있구 직원분들도 친절해요!!,"친절해요, 음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
오일내 홍대점,3.26.수,1,"진짜 가성비 대박이에요!
고기 질도 좋고 밑반찬도 잘 나옵니다!
아주 잘 먹었어요~ 번창하세요~~","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 인테리어가 멋져요, 매장이 넓어요",저녁에 방문
오일내 홍대점,6.5.목,1,"고물가 시대에 질좋은 삼겹살을 ㅜㅠ
단골 될거같아요ㅠㅠ
존맛탱","고기 질이 좋아요, 가성비가 좋아요, 음식이 빨리 나와요",저녁에 방문
오일내 홍대점,3.23.일,1,오일내홍대점 첫방문 고기도 넘 맛있었고 고기볶음밥도 치즈쭈욱 늘어나면서 맛도 최고였습니다,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 잡내가 적어요, 매장이 넓어요",점심에 방문
오일내 홍대점,4.2.수,1,"가성비 대박이고 서비스도 대박이에요!!!
강추합니다
가격대비 고기 질이 정말 좋아요…👍
재방문 의사 100%🤤
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 잡내가 적어요",저녁에 방문
오일내 홍대점,4.6.일,1,고기가 신선하고 맛있어요~내부가 넓고 오픈한지 얼마 안 돼서 주류 할인도 하더라고요!,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 인테리어가 멋져요, 매장이 넓어요",저녁에 방문
오일내 홍대점,5.30.금,1,가성비 좋고 맛도 좋아요!!👍,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요, 친절해요",밤에 방문
오일내 홍대점,5.4.일,1,"퇴근길에 새로생겼길래 한번와봐야지 하고 기분좋게 왔는데 처음고기시킨 2인세트(찌게포함)가 적어보여 추가 삼겹150그람 했더니 나온고기가 저긴 어디부위인지? 만원짜리가…그래도 기분좋게 먹자했음.
찌개 계속늦어지길래직원호출 여자직원(?)매니저(?)오심 찌개 안나와서 확인요청하니 “조리가 오래걸려요~”짜증내며답함.확인 후 알려주지 않음
추가주문 계란찜시킴 계란찜 나오는데 10분은 걸린듯한데 찌개 아직. 계란찜가져오신 남직원께 물어봤더니 알겠다고 하고 감 안오심
옆테이블 새로운손님 옴 우리 찌개나옴 .옆테이블은 주문하니 바로 찌개나옴
남직원께 누락된거죠?했더니 주방이바빠서라고만.기분나빠서 먹던거 중단하고 직원한테 따지니 바빠서라고만 사과할마음은없었음.먹던거 중단하고 계산하러감 찌개값빼준다함.필요없습니다!!!
접기",,저녁에 방문
오일내 홍대점,3.22.토,1,홍대에 새로 오픈한 고기집이 있어서 방문해봤어요! 고기도 신선하니 맛있고 매장도 넓더라구요😆 특히 함께 시킨 치즈볶음밥 넘 맛있어요👍🏼,"음식이 맛있어요, 고기 질이 좋아요, 재료가 신선해요, 매장이 넓어요, 단체모임 하기 좋아요",점심에 방문
오일내 홍대점,4.10.목,1,"고기도 신선하고 맛있어요!
김치를 구워먹으면 최고조합입니다 ㅎㅎ
된찌도 항상 맛있어요
화장실도 식당안에있고 매장도청결해서 좋아요
다른지점도 많이 방문하는데 홍대에 가깝게 생겨서 좋네요 다음에 또 올게요!
접기","단체모임 하기 좋아요, 친절해요, 음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.17.토,1,맛있어서 또 왔어요,"친절해요, 매장이 청결해요, 음식이 맛있어요, 고기 질이 좋아요, 잡내가 적어요",저녁에 방문
오일내 홍대점,4.10.목,1,가성비 좋고 넓직해서 친구들이랑 오기 좋은 가게입니다!,가성비가 좋아요,저녁에 방문
오일내 홍대점,5.17.토,1,고기 가격은 저렴한데 질은 좋아요ㅎㅎ,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.10.토,1,"주류가 싸고 고기도 싸고 맛있읍니다
12명 들어갈 수 있는 룸이 있습니다
12면까지만 추천하고 그 이상은 다른 테이블을 써야하는 구조이니 12명까지 단체예약 완전 추천합니다!!!!
맛잇어용 ㅎㅎㅎ 단체예약해도 욕 안먹을 곳
접기","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 단체모임 하기 좋아요",저녁에 방문
오일내 홍대점,3.29.토,1,"고기의 질이 상당히 좋아 너무 맛있게 잘 먹고왔습니다!!
매장도 넓어 여유롭게 식사가능!","매장이 넓어요, 음식이 맛있어요, 고기 질이 좋아요",점심에 방문
오일내 홍대점,5.16.금,1,"홍대에서 고기맛집이 진짜 귀한대...
정말 맛있습니다~!!
찌개도 맛있어서 밥 두 공기 뚝딱이에요 ㅎㅎ
홍대 들리신다면 추천 !😋
접기","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,4.27.일,1,가성비 최고! 고기 질도 최고! 이 가격에 이런 퀄리티의 고기를 먹을 수 있다는게 정말 신기해요. 삼겹살도 맛있고 목살도 맛있고 냉면까지 맛있네요. 앞으로 자주 방문할게요~!,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 뷰가 좋아요, 친절해요",점심에 방문
오일내 홍대점,4.27.일,1,양이 많고 맛있어요!!!! 잘 먹고 갑니다~~,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요",저녁에 방문
오일내 홍대점,5.10.토,1,"직원분들 친절하고
맛있어요","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요, 인테리어가 멋져요",저녁에 방문
오일내 홍대점,4.8.화,1,소주맥주 싸서 너무 좋아요 ..! 고기질도 좋구요. 밑반찬들도 다 맛있어서 완전 만족합니다,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.1.목,1,처음 방문했는데 직원분들 친절하고 고기질도 좋아요,"고기 질이 좋아요, 가성비가 좋아요, 매장이 넓어요, 친절해요, 매장이 청결해요",아침에 방문
오일내 홍대점,5.28.수,1,고기 질도 좋아보이고 매장이 답답하기 않아서 좋은거 같아요!!,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.4.일,1,친구들이랑 왔는데 주류도 저렴하고 고기 질이 너무 좋아요 !!!! 다음에도 올게요!!! 맛있게 잘 먹고 갑니다,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.5.월,1,주류 가격이 너무 착해요~ 사이드도 저렴해서 실컷 먹기에도 부담 없구요~ 낙엽살 짱 맛나요!!,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 매장이 넓어요",저녁에 방문
오일내 홍대점,4.14.월,1,맛있어용 소맥 사천원 개이득🎈,"매장이 넓어요, 양이 많아요, 가성비가 좋아요",저녁에 방문
오일내 홍대점,5.10.토,1,맛있어용✌🏻,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 매장이 넓어요",점심에 방문
오일내 홍대점,4.12.토,1,예약하고 창가 앉았더니 뷰가 좋네요,"가성비가 좋아요, 뷰가 좋아요",점심에 방문
오일내 홍대점,5.11.일,1,매장도 넓고 고기도 싸고 맛있어요😃,"고기 질이 좋아요, 가성비가 좋아요, 반찬이 잘 나와요, 매장이 넓어요, 단체모임 하기 좋아요",밤에 방문
오일내 홍대점,3.30.일,1,우연히 왔는데 맛있개 먹구 갑니당 ㅎㅎ,"단체모임 하기 좋아요, 음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",점심에 방문
오일내 홍대점,4.2.수,1,"주류 1,900원이라고 써있어서 고기는 기대안하고 주류많이 마실 생각만 하고 갔는데 고기가 신선해서 만족스러웠어요!! 맥주 소주 1,900원! 너무 좋습니다!!","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 친절해요",저녁에 방문
오일내 홍대점,6.1.일,1,,가성비가 좋아요,저녁에 방문
오일내 홍대점,4.3.목,1,"고기에 소금 몇개 뿌려서 나간다고 고기가 맛이 있어지는것도 아니고 고기에 마블링도 없고 상추에는 흙이 그대로 묻어서 나왔고 계란찜은 간도 안된 상태에서 덜익어서 나오고 김치찌개는 너무 짠맛이랑 조미료맛이 났어요
상추에 흙묻은거 직원분께 보여드리니 아 네 이러고 아무렇지 않게 가져가시는데 사과 한마디 없이 가시고 손님을 귀찮다는듯이 대하시는 것 같았고 식당에 노래를 크게 틀어놓으시고 주방에서 노래 부르시고 손님이 있든 없든 신경안쓰시는것 같았습니다.
거짓말 하나 없이 고기는 저희가 못구워서 맛이 없다라치더라도 상추에 진흙이 묻은거며 계란찜이며 김치찌개며 뭐하나 좋은게 없었습니다.",,저녁에 방문
오일내 홍대점,4.10.목,1,믿고 먹는 오일내! 정말 맛있습니다! 고기 드시고 싶은 날 가보세요~,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 친절해요, 매장이 청결해요",저녁에 방문
