식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
도쿄빙수 건대점,24.11.19.화,1,"토마토 빙수 너무 맛있어요ㅠㅠㅠ
추운 날 먹어도 맛있다는","친절해요, 매장이 청결해요, 특별한 메뉴가 있어요, 디저트가 맛있어요, 건강한 맛이에요",저녁에 방문
도쿄빙수 건대점,24.7.25.목,1,도쿄빙수 궁금해서 가봤어요. 요즘 핫한 피스타치오로 빙수가 있길래 먹어봤는데...음..전 불호스타일이네요.ㅠ 피스타치오가루가 모래같은 식감이라 모래빙수를 먹는 느낌?ㅋ 낮은 그릇에 봉긋하게 솟은 모양이라 무너지지 않게 퍼먹는 재미는 있었네요~,"특별한 메뉴가 있어요, 대화하기 좋아요, 매장이 청결해요",점심에 방문
도쿄빙수 건대점,24.9.18.수,1,"도쿄 녹차 빙수 입니다.

존맛탱 입니다!","특별한 메뉴가 있어요, 메뉴 구성이 알차요, 컨셉이 독특해요",점심에 방문
도쿄빙수 건대점,24.8.10.토,1,피스타치오 빙수 먹었는데 꼬소한 맛이에요. 뭔가 우유 얼음과 물 얼음 반반인 느낌이라 시원함이 큰 빙수에여~! 가격 대비 양이나 고명이 좀 아쉬운 느낌입니다.,디저트가 맛있어요,저녁에 방문
도쿄빙수 건대점,24.8.28.수,1,"거으이 10년? 전쯤 이 토마토 후추 빙수 먹으러 친구랑 왔던 기억이 있는데 여전히 같은 맛 같은 가게라 반갑고 정겨웠어요.
가게마다 후추를 셀프로 뿌리던데 여기는 직접 뿌려주시는 듯.
얼음 안쪽에도 토마토 퓨레가 더 있으면 좋을텐데 그건 좀 아쉽고.. 그릇이 너무 작아져서 ㅎㅎㅎ 흘리고 먹기가 힘들긴하지만 맛은 좋음.
가끔 생각남..
접기","특별한 메뉴가 있어요, 디저트가 맛있어요, 음식이 맛있어요, 친절해요",저녁에 방문
도쿄빙수 건대점,24.6.16.일,1,"ᴍ ᴇ ɴ ᴜ 방울방울토마토(11900) + 애플망고(13000) /

토마토빙수!! 진짜 진짜 맛있어요~~
옛날 토마토마 아이스크림 맛이랑 비슷한 거 같아요!
향긋한 토마토 그 자체입니당,, 강추ㅠ 은은한 단맛이 너무 맛있어요

애플망고빙수도 달달하니 맛있었어요!! 얼음 안쪽에도 과일이 들어있더라구요! 굳굳

모찌는 신메뉴라고 서비스로 주셨는데 떡 쫀득하고 안에 단팥이랑 견과류 들어있는데 얘두 맛나요

하지만 저의 강력원픽은 토마토빙수입니다••♡
접기","대화하기 좋아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 디저트가 맛있어요, 친절해요",저녁에 방문
도쿄빙수 건대점,24.8.10.토,1,"애플망고 1.3 피스타치오 1.39
둘 다 다른 결로 정말 맛있다. 찐 본연의 맛이 났던 두 빙수. 완전 추천. 집 근처라면 혼자라도 와서 먹고싶.",특별한 메뉴가 있어요,저녁에 방문
도쿄빙수 건대점,24.9.28.토,1,토마토 빙수 되게 독특하다고 생각했는데 맛도 있어요! 잘 알고 있는 생토마토맛인데 우유빙수랑 엄청 잘어울리는... 후추도 너무 잘 어울리네요 ㅎㅎ,"특별한 메뉴가 있어요, 디저트가 맛있어요",점심에 방문
도쿄빙수 건대점,24.7.19.금,1,"방울방울토빙🍅🍧❤️
토달밥먹고 토빙 먹으러왔어용 일명 토마토코스🍅
설빙만 먹어온 제게 도쿄빙수는 “아 이런 빙수도 맛있찌” 하면소 일깨워 주는 맛 !!!!🤣
생각나면 또 먹으러 올거에용
접기","특별한 메뉴가 있어요, 디저트가 맛있어요",저녁에 방문
도쿄빙수 건대점,24.8.28.수,1,도쿄빙수에서 시그니처인 토마토빙수를 먹었어요 ㅎㅎ 여전히 맛있고 여름철에 먹기 딱 좋은 것 같습니다 ! 겉에 조금 뿌려진 후추도 잘 어울립니다 !!,"친절해요, 매장이 청결해요, 특별한 메뉴가 있어요, 디저트가 맛있어요, 아늑해요",저녁에 방문
도쿄빙수 건대점,2.22.토,1,굿,디저트가 맛있어요,저녁에 방문
도쿄빙수 건대점,24.9.19.목,1,재방문했어요 여전히 맛있어요 ~! ! 좀 흐르긴 했지만 괜차나여,디저트가 맛있어요,저녁에 방문
